,Unnamed: 0,time,time_2,year,period,month,day,hour,z_bases,z_tops,tropopause_base,tropopause_top,tropopause_base_bool,tropopause_top_bool,thickness,cod,lidar_ratio,class_,subvisual,thin,opaque,fake_top1,cond_s_bg,cirrus
55767,55767,2016-07-12 19:30:00,736523.8141753471,2016,Dry,7,12,19,7385.0,7595.0,-8752.138,-8542.138,False,False,210.0,0.0992413978827934,25.0,thin,False,False,False,False,True,False
55768,55768,2016-07-12 19:30:00,736523.8141753471,2016,Dry,7,12,19,9012.5,11862.5,-7124.638000000001,-4274.638000000001,False,False,2850.0,1.346847542695054,25.0,opaque,False,False,False,False,True,True
55769,55769,2016-07-12 19:30:00,736523.8141753471,2016,Dry,7,12,19,13332.5,13520.0,-2804.638000000001,-2617.138000000001,False,False,187.5,0.0886083909667798,25.0,thin,False,False,False,False,True,True
55770,55770,2016-07-12 19:35:00,736523.8177031251,2016,Dry,7,12,19,7235.0,7557.5,-8902.138,-8579.638,False,False,322.5,0.0580101307297285,25.0,thin,False,False,False,False,True,False
55771,55771,2016-07-12 19:35:00,736523.8177031251,2016,Dry,7,12,19,8922.5,10580.0,-7214.638000000001,-5557.138000000001,False,False,1657.5,0.2981450904946514,25.0,thin,False,False,False,False,True,True
55772,55772,2016-07-12 19:35:00,736523.8177031251,2016,Dry,7,12,19,11157.5,13610.0,-4979.638000000001,-2527.138000000001,False,False,2452.5,0.4411468081074707,25.0,opaque,False,False,False,False,True,True
55773,55773,2016-07-12 19:40:00,736523.8212303241,2016,Dry,7,12,19,9312.5,10437.5,-6824.638000000001,-5699.638000000001,False,False,1125.0,0.1345003056438722,25.0,thin,False,False,False,False,True,False
55774,55774,2016-07-12 19:40:00,736523.8212303241,2016,Dry,7,12,19,11232.5,13655.0,-4904.638000000001,-2482.138000000001,False,False,2422.5,0.2896239914864716,25.0,thin,False,False,False,False,True,True
55775,55775,2016-07-12 19:45:00,736523.8251121237,2016,Dry,7,12,19,9552.5,10100.0,-6584.638000000001,-6037.138000000001,False,False,547.5,0.0193367786934413,9.387272727272729,subvisual,True,False,False,False,True,False
55776,55776,2016-07-12 19:45:00,736523.8251121237,2016,Dry,7,12,19,11345.0,13685.0,-4792.138000000001,-2452.138000000001,False,False,2340.0,0.0826448623610095,9.387272727272729,thin,False,False,False,False,True,True
55777,55777,2016-07-12 19:50:00,736523.8281108539,2016,Dry,7,12,19,9702.5,10167.5,-6434.638000000001,-5969.638000000001,False,False,465.0,0.0846720522181691,44.68398268398269,thin,False,False,False,False,True,False
55778,55778,2016-07-12 19:50:00,736523.8281108539,2016,Dry,7,12,19,11442.5,13662.5,-4694.638000000001,-2474.638000000001,False,False,2220.0,0.4042407654286786,44.68398268398269,opaque,False,False,False,False,True,True
55779,55779,2016-07-12 19:55:00,736523.831399177,2016,Dry,7,12,19,9905.0,10167.5,-6232.138000000001,-5969.638000000001,False,False,262.5,0.0349173012154315,25.0,thin,False,False,False,False,True,False
55780,55780,2016-07-12 19:55:00,736523.831399177,2016,Dry,7,12,19,11457.5,13737.5,-4679.638000000001,-2399.638000000001,False,False,2280.0,0.303281701985463,25.0,opaque,False,False,False,False,True,True
55781,55781,2016-07-12 20:00:00,736523.8349832175,2016,Dry,7,12,20,9897.5,13872.5,-6239.638000000001,-2264.638000000001,False,False,3975.0,0.3397530400339716,27.28818181818182,opaque,False,False,False,False,True,True
55782,55782,2016-07-12 20:05:00,736523.838509838,2016,Dry,7,12,20,9882.5,10385.0,-6254.638000000001,-5752.138000000001,False,False,502.5,0.0421933701847828,25.0,thin,False,False,False,False,True,False
55783,55783,2016-07-12 20:05:00,736523.838509838,2016,Dry,7,12,20,11555.0,13752.5,-4582.138000000001,-2384.638000000001,False,False,2197.5,0.1845172755841996,25.0,thin,False,False,False,False,True,True
55784,55784,2016-07-12 20:10:00,736523.842042824,2016,Dry,7,12,20,9860.0,11030.0,-6277.138000000001,-5107.138000000001,False,False,1170.0,0.1629382337666001,30.01181818181818,thin,False,False,False,False,True,True
55785,55785,2016-07-12 20:10:00,736523.842042824,2016,Dry,7,12,20,11735.0,13685.0,-4402.138000000001,-2452.138000000001,False,False,1950.0,0.2715637229443335,30.01181818181818,thin,False,False,False,False,True,True
55786,55786,2016-07-12 20:15:00,736523.845566551,2016,Dry,7,12,20,9852.5,10910.0,-6284.638000000001,-5227.138000000001,False,False,1057.5,0.2061604370667827,29.095454545454544,thin,False,False,False,False,True,True
55787,55787,2016-07-12 20:15:00,736523.845566551,2016,Dry,7,12,20,11727.5,13730.0,-4409.638000000001,-2407.138000000001,False,False,2002.5,0.3903889127434821,29.095454545454544,opaque,False,False,False,False,True,True
55788,55788,2016-07-12 20:20:00,736523.8490925925,2016,Dry,7,12,20,9732.5,11015.0,-6404.638000000001,-5122.138000000001,False,False,1282.5,0.2929883124486785,31.86787878787879,thin,False,False,False,False,True,True
55789,55789,2016-07-12 20:20:00,736523.8490925925,2016,Dry,7,12,20,11705.0,13857.5,-4432.138000000001,-2279.638000000001,False,False,2152.5,0.4917406179694196,31.86787878787879,opaque,False,False,False,False,True,True
55790,55790,2016-07-12 20:25:00,736523.8524447017,2016,Dry,7,12,20,9717.5,10760.0,-6419.638000000001,-5377.138000000001,False,False,1042.5,0.1703018364212831,31.68969696969697,thin,False,False,False,False,True,True
55791,55791,2016-07-12 20:25:00,736523.8524447017,2016,Dry,7,12,20,11727.5,13767.5,-4409.638000000001,-2369.638000000001,False,False,2040.0,0.3332525144358922,31.68969696969697,opaque,False,False,False,False,True,True
55792,55792,2016-07-12 20:30:00,736523.8558918467,2016,Dry,7,12,20,9732.5,10137.5,-6404.638000000001,-5999.638000000001,False,False,405.0,0.0438410840921214,43.76336614553175,thin,False,False,False,False,True,False
55793,55793,2016-07-12 20:30:00,736523.8558918467,2016,Dry,7,12,20,11600.0,13812.5,-4537.138000000001,-2324.638000000001,False,False,2212.5,0.2395022186514041,43.76336614553175,thin,False,False,False,False,True,True
55794,55794,2016-07-12 20:35:00,736523.8593217592,2016,Dry,7,12,20,11795.0,13842.5,-4342.138000000001,-2294.638000000001,False,False,2047.5,0.1971576162630174,25.0,thin,False,False,False,False,True,True
55795,55795,2016-07-12 20:40:00,736523.8628449074,2016,Dry,7,12,20,11877.5,13940.0,-4259.638000000001,-2197.138000000001,False,False,2062.5,0.1805024507273365,21.10060606060606,thin,False,False,False,False,True,True
55796,55796,2016-07-12 20:45:00,736523.8665078445,2016,Dry,7,12,20,11870.0,13812.5,-4267.138000000001,-2324.638000000001,False,False,1942.5,0.2742670966549335,27.343333333333334,thin,False,False,False,False,True,True
55797,55797,2016-07-12 20:50:00,736523.8698946759,2016,Dry,7,12,20,11772.5,13775.0,-4364.638000000001,-2362.138000000001,False,False,2002.5,0.1108742273736978,15.602424242424242,thin,False,False,False,False,True,True
55798,55798,2016-07-12 20:55:00,736523.8732400977,2016,Dry,7,12,20,11885.0,13790.0,-4252.138000000001,-2347.138000000001,False,False,1905.0,0.1075043992856604,23.59515151515152,thin,False,False,False,False,True,True
55799,55799,2016-07-12 21:00:00,736523.8765885417,2016,Dry,7,12,21,11915.0,13805.0,-4222.138000000001,-2332.138000000001,False,False,1890.0,0.0533303277404626,12.706831629908551,thin,False,False,False,False,True,True
55800,55800,2016-07-12 21:05:00,736523.8801099537,2016,Dry,7,12,21,12005.0,13850.0,-4132.138000000001,-2287.138000000001,False,False,1845.0,0.1895013572242938,36.583333333333336,thin,False,False,False,False,True,True
55801,55801,2016-07-12 21:10:00,736523.8836342592,2016,Dry,7,12,21,11922.5,13835.0,-4214.638000000001,-2302.138000000001,False,False,1912.5,0.0800658057586646,12.605083088954052,thin,False,False,False,False,True,True
55802,55802,2016-07-12 21:15:00,736523.8872526041,2016,Dry,7,12,21,12402.5,13655.0,-3734.638000000001,-2482.138000000001,False,False,1252.5,0.0969686662404802,33.0580173595249,thin,False,False,False,False,True,True
55803,55803,2016-07-12 21:20:00,736523.8906909723,2016,Dry,7,12,21,10047.5,10265.0,-6089.638000000001,-5872.138000000001,False,False,217.5,0.0048905215187774,13.30645161290323,subvisual,True,False,False,False,True,False
55804,55804,2016-07-12 21:20:00,736523.8906909723,2016,Dry,7,12,21,12620.0,13775.0,-3517.138000000001,-2362.138000000001,False,False,1155.0,0.0259703556514387,13.30645161290323,subvisual,True,False,False,False,True,True
55805,55805,2016-07-12 21:25:00,736523.8942118057,2016,Dry,7,12,21,10070.0,10280.0,-6067.138000000001,-5857.138000000001,False,False,210.0,0.0248956440369214,35.56090909090909,subvisual,True,False,False,False,True,False
55806,55806,2016-07-12 21:25:00,736523.8942118057,2016,Dry,7,12,21,12155.0,13625.0,-3982.138000000001,-2512.138000000001,False,False,1470.0,0.17426950825845,35.56090909090909,thin,False,False,False,False,True,True
55807,55807,2016-07-12 21:30:00,736523.8977466724,2016,Dry,7,12,21,12065.0,13632.5,-4072.138000000001,-2504.638000000001,False,False,1567.5,0.0519480566201174,33.29962546816479,thin,False,False,False,False,True,True
55808,55808,2016-07-12 21:35:00,736523.9009207176,2016,Dry,7,12,21,12890.0,14210.0,-3247.138000000001,-1927.1380000000008,False,False,1320.0,0.0327066514316508,25.0,thin,False,False,False,False,True,True
55809,55809,2016-07-12 21:40:00,736523.9045087448,2016,Dry,7,12,21,11907.5,12192.5,-4229.638000000001,-3944.638000000001,False,False,285.0,0.0068637206259718,20.40447957839262,subvisual,True,False,False,False,True,True
55810,55810,2016-07-12 21:40:00,736523.9045087448,2016,Dry,7,12,21,12815.0,14075.0,-3322.138000000001,-2062.138000000001,False,False,1260.0,0.0303448701358755,20.40447957839262,thin,False,False,False,False,True,True
55811,55811,2016-07-12 21:45:00,736523.907978588,2016,Dry,7,12,21,11720.0,13977.5,-4417.138000000001,-2159.638000000001,False,False,2257.5,0.0643661365355871,25.0,thin,False,False,False,False,True,True
55812,55812,2016-07-12 21:50:00,736523.9117278439,2016,Dry,7,12,21,11487.5,13917.5,-4649.638000000001,-2219.638000000001,False,False,2430.0,0.1758120005847306,29.46454545454546,thin,False,False,False,False,True,True
55813,55813,2016-07-12 21:55:00,736523.9148900462,2016,Dry,7,12,21,11457.5,14015.0,-4679.638000000001,-2122.138000000001,False,False,2557.5,0.204944001637622,24.40121212121212,thin,False,False,False,False,True,True
55814,55814,2016-07-12 22:00:00,736523.9187297453,2016,Dry,7,12,22,11352.5,14127.5,-4784.638000000001,-2009.6380000000008,False,False,2775.0,0.1781308256793867,30.79242424242424,thin,False,False,False,False,True,True
55815,55815,2016-07-12 22:05:00,736523.9219032922,2016,Dry,7,12,22,11390.0,14172.5,-4747.138000000001,-1964.6380000000008,False,False,2782.5,0.1539892374007093,34.595757575757574,thin,False,False,False,False,True,True
55816,55816,2016-07-12 22:10:00,736523.9252511574,2016,Dry,7,12,22,10947.5,12110.0,-5189.638000000001,-4027.138000000001,False,False,1162.5,0.0467107064514262,28.389090909090907,thin,False,False,False,False,True,True
55817,55817,2016-07-12 22:10:00,736523.9252511574,2016,Dry,7,12,22,13010.0,13925.0,-3127.138000000001,-2212.138000000001,False,False,915.0,0.0367658463682193,28.389090909090907,thin,False,False,False,False,True,True
55818,55818,2016-07-12 22:15:00,736523.9287719907,2016,Dry,7,12,22,10842.5,11922.5,-5294.638000000001,-4214.638000000001,False,False,1080.0,0.0570032585302517,24.367272727272724,thin,False,False,False,False,True,True
55819,55819,2016-07-12 22:15:00,736523.9287719907,2016,Dry,7,12,22,13152.5,13797.5,-2984.638000000001,-2339.638000000001,False,False,645.0,0.0340436127333448,24.367272727272724,thin,False,False,False,False,True,True
55820,55820,2016-07-12 22:20:00,736523.9322389404,2016,Dry,7,12,22,10820.0,11832.5,-5317.138000000001,-4304.638000000001,False,False,1012.5,0.0744062915053558,35.79107659509669,thin,False,False,False,False,True,True
55821,55821,2016-07-12 22:20:00,736523.9322389404,2016,Dry,7,12,22,13137.5,13775.0,-2999.638000000001,-2362.138000000001,False,False,637.5,0.0468484057626314,35.79107659509669,thin,False,False,False,False,True,True
55822,55822,2016-07-12 22:25:00,736523.9358252315,2016,Dry,7,12,22,10835.0,11802.5,-5302.138000000001,-4334.638000000001,False,False,967.5,0.052898016197124,22.98,thin,False,False,False,False,True,True
55823,55823,2016-07-12 22:25:00,736523.9358252315,2016,Dry,7,12,22,12882.5,13662.5,-3254.638000000001,-2474.638000000001,False,False,780.0,0.0426464626705496,22.98,thin,False,False,False,False,True,True
55824,55824,2016-07-12 22:30:00,736523.9389748677,2016,Dry,7,12,22,12680.0,13610.0,-3457.138000000001,-2527.138000000001,False,False,930.0,0.0633386927984387,25.0,thin,False,False,False,False,True,True
55825,55825,2016-07-12 22:35:00,736523.9427025465,2016,Dry,7,12,22,3732.5,3837.5,-12404.638,-12299.638,False,False,105.0,0.0040656863826695,25.0,subvisual,True,False,False,False,True,False
55826,55826,2016-07-12 22:35:00,736523.9427025465,2016,Dry,7,12,22,12612.5,13520.0,-3524.638000000001,-2617.138000000001,False,False,907.5,0.0351391465930728,25.0,thin,False,False,False,False,True,True
55829,55829,2016-07-12 22:45:00,736523.9496657986,2016,Dry,7,12,22,11622.5,12852.5,-4514.638000000001,-3284.638000000001,False,False,1230.0,0.0189659921098656,25.0,subvisual,True,False,False,False,True,True
55830,55830,2016-07-12 22:50:00,736523.9531041667,2016,Dry,7,12,22,11457.5,12740.0,-4679.638000000001,-3397.138000000001,False,False,1282.5,0.0338970424062261,20.129870129870127,thin,False,False,False,False,True,True
55831,55831,2016-07-12 22:50:00,736523.9531041667,2016,Dry,7,12,22,13647.5,13962.5,-2489.638000000001,-2174.638000000001,False,False,315.0,0.0083255893629327,20.129870129870127,subvisual,True,False,False,False,True,True
55832,55832,2016-07-12 22:55:00,736523.9563194443,2016,Dry,7,12,22,11637.5,12567.5,-4499.638000000001,-3569.638000000001,False,False,930.0,0.0441624928897786,35.45454545454545,thin,False,False,False,False,True,True
55833,55833,2016-07-12 22:55:00,736523.9563194443,2016,Dry,7,12,22,13535.0,14105.0,-2602.138000000001,-2032.1380000000008,False,False,570.0,0.0270673343517998,35.45454545454545,subvisual,True,False,False,False,True,True
55834,55834,2016-07-12 23:00:00,736523.9601498842,2016,Dry,7,12,23,13182.5,14217.5,-2954.638000000001,-1919.6380000000008,False,False,1035.0,0.0218575738419756,25.0,subvisual,True,False,False,False,True,True
55835,55835,2016-07-12 23:05:00,736523.9636313658,2016,Dry,7,12,23,13092.5,13632.5,-3044.638000000001,-2504.638000000001,False,False,540.0,0.0206438198944287,25.569581161937847,subvisual,True,False,False,False,True,True
55836,55836,2016-07-12 23:10:00,736523.9670190329,2016,Dry,7,12,23,13077.5,13535.0,-3059.638000000001,-2602.138000000001,False,False,457.5,0.0192548497554368,25.0,subvisual,True,False,False,False,True,True
55837,55837,2016-07-12 23:15:00,736523.9703697917,2016,Dry,7,12,23,13085.0,13505.0,-3052.138000000001,-2632.138000000001,False,False,420.0,0.0076304758277582,25.0,subvisual,True,False,False,False,True,True
55838,55838,2016-07-12 23:20:00,736523.9738519965,2016,Dry,7,12,23,11690.0,12155.0,-4447.138000000001,-3982.138000000001,False,False,465.0,0.0102169502888615,25.0,subvisual,True,False,False,False,True,True
55839,55839,2016-07-12 23:20:00,736523.9738519965,2016,Dry,7,12,23,13160.0,13287.5,-2977.138000000001,-2849.638000000001,False,False,127.5,0.0028014218533975,25.0,subvisual,True,False,False,False,True,True
55840,55840,2016-07-12 23:25:00,736523.9774189814,2016,Dry,7,12,23,11592.5,12222.5,-4544.638000000001,-3914.638000000001,False,False,630.0,0.0200252407861778,17.772549019607844,subvisual,True,False,False,False,True,True
55841,55841,2016-07-12 23:25:00,736523.9774189814,2016,Dry,7,12,23,16535.0,16662.5,397.8619999999992,525.3619999999992,True,True,127.5,0.0040527273019645,17.772549019607844,subvisual,True,False,False,False,True,True
55842,55842,2016-07-12 23:30:00,736523.9811255787,2016,Dry,7,12,23,11457.5,12140.0,-4679.638000000001,-3997.138000000001,False,False,682.5,0.0282044265714611,25.100233100233098,subvisual,True,False,False,False,True,True
55843,55843,2016-07-12 23:30:00,736523.9811255787,2016,Dry,7,12,23,16370.0,16625.0,232.8619999999992,487.8619999999992,True,True,255.0,0.0105379176201063,25.100233100233098,subvisual,True,False,False,False,True,True
55844,55844,2016-07-12 23:35:00,736523.9844984568,2016,Dry,7,12,23,11375.0,12072.5,-4762.138000000001,-4064.638000000001,False,False,697.5,0.0315677415170958,23.294545454545453,thin,False,False,False,False,True,True
55845,55845,2016-07-12 23:35:00,736523.9844984568,2016,Dry,7,12,23,16362.5,16655.0,225.3619999999992,517.8619999999992,True,True,292.5,0.0132380851523304,23.294545454545453,subvisual,True,False,False,False,True,True
55846,55846,2016-07-12 23:40:00,736523.9880054012,2016,Dry,7,12,23,11382.5,11615.0,-4754.638000000001,-4522.138000000001,False,False,232.5,0.0078585601411638,25.0,subvisual,True,False,False,False,True,True
55847,55847,2016-07-12 23:40:00,736523.9880054012,2016,Dry,7,12,23,16362.5,16557.5,225.3619999999992,420.3619999999992,True,True,195.0,0.006591050440976,25.0,subvisual,True,False,False,False,True,True
55848,55848,2016-07-12 23:45:00,736523.9911759259,2016,Dry,7,12,23,16302.5,16430.0,165.36199999999917,292.8619999999992,True,True,127.5,0.0016442510694523,25.0,subvisual,True,False,False,False,True,True
55849,55849,2016-07-12 23:50:00,736523.9949233218,2016,Dry,7,12,23,16092.5,16190.0,-44.63800000000083,52.86199999999917,False,True,97.5,0.0011470924824663,25.0,subvisual,True,False,False,False,True,True
55852,55852,2016-07-13 00:00:00,736524.0018041088,2016,Dry,7,13,0,12912.5,13812.5,-3224.638000000001,-2324.638000000001,False,False,900.0,0.0175245585450643,17.856697819314643,subvisual,True,False,False,False,True,True
55853,55853,2016-07-13 00:05:00,736524.0052835648,2016,Dry,7,13,0,12882.5,13715.0,-3254.638000000001,-2422.138000000001,False,False,832.5,0.0183124910774958,25.0,subvisual,True,False,False,False,True,True
55855,55855,2016-07-13 00:15:00,736524.0121540639,2016,Dry,7,13,0,13317.5,13955.0,-2819.638000000001,-2182.138000000001,False,False,637.5,0.0087057801220027,25.0,subvisual,True,False,False,False,True,True
55856,55856,2016-07-13 00:20:00,736524.015504051,2016,Dry,7,13,0,13250.0,13872.5,-2887.138000000001,-2264.638000000001,False,False,622.5,0.0119866594091503,25.0,subvisual,True,False,False,False,True,True
55857,55857,2016-07-13 00:25:00,736524.0191287294,2016,Dry,7,13,0,13002.5,13805.0,-3134.638000000001,-2332.138000000001,False,False,802.5,0.0108992739304728,25.0,subvisual,True,False,False,False,True,True
55858,55858,2016-07-13 00:30:00,736524.0225578704,2016,Dry,7,13,0,13310.0,13850.0,-2827.138000000001,-2287.138000000001,False,False,540.0,0.0105111465254669,25.0,subvisual,True,False,False,False,True,True
55859,55859,2016-07-13 00:35:00,736524.0260827546,2016,Dry,7,13,0,13265.0,13985.0,-2872.138000000001,-2152.138000000001,False,False,720.0,0.0061617366050197,25.0,subvisual,True,False,False,False,True,True
55862,55862,2016-07-13 00:50:00,736524.0364454732,2016,Dry,7,13,0,13377.5,13602.5,-2759.638000000001,-2534.638000000001,False,False,225.0,0.0022708722116326,25.0,subvisual,True,False,False,False,True,True
55863,55863,2016-07-13 00:55:00,736524.039699074,2016,Dry,7,13,0,13317.5,13775.0,-2819.638000000001,-2362.138000000001,False,False,457.5,0.0092671772875203,25.0,subvisual,True,False,False,False,True,True
55864,55864,2016-07-13 01:00:00,736524.0433622685,2016,Dry,7,13,1,13197.5,13700.0,-2939.638000000001,-2437.138000000001,False,False,502.5,0.0109018621161412,25.0,subvisual,True,False,False,False,True,True
55865,55865,2016-07-13 01:05:00,736524.0468865742,2016,Dry,7,13,1,13392.5,13737.5,-2744.638000000001,-2399.638000000001,False,False,345.0,0.0050071088009881,25.0,subvisual,True,False,False,False,True,True
55866,55866,2016-07-13 01:10:00,736524.0504114584,2016,Dry,7,13,1,13595.0,14037.5,-2542.138000000001,-2099.638000000001,False,False,442.5,0.005970900531118,25.0,subvisual,True,False,False,False,True,True
55867,55867,2016-07-13 01:15:00,736524.0539311343,2016,Dry,7,13,1,14555.0,14885.0,-1582.1380000000008,-1252.1380000000008,False,False,330.0,0.0042625866584823,25.0,subvisual,True,False,False,False,True,True
55868,55868,2016-07-13 01:20:00,736524.0574117478,2016,Dry,7,13,1,14382.5,15050.0,-1754.6380000000008,-1087.1380000000008,False,False,667.5,0.0383596920592848,25.0,thin,False,False,False,False,True,True
55869,55869,2016-07-13 01:25:00,736524.0606307869,2016,Dry,7,13,1,14240.0,14915.0,-1897.1380000000008,-1222.1380000000008,False,False,675.0,0.04466613254829,32.05524861878453,thin,False,False,False,False,True,True
55870,55870,2016-07-13 01:30:00,736524.0641556713,2016,Dry,7,13,1,14292.5,15035.0,-1844.6380000000008,-1102.1380000000008,False,False,742.5,0.0395182938221951,25.0,thin,False,False,False,False,True,True
55871,55871,2016-07-13 01:35:00,736524.0676822916,2016,Dry,7,13,1,14195.0,15005.0,-1942.1380000000008,-1132.1380000000008,False,False,810.0,0.204186691198023,42.35012545840571,thin,False,False,False,False,True,True
55872,55872,2016-07-13 01:40:00,736524.071203125,2016,Dry,7,13,1,8532.5,9012.5,-7604.638000000001,-7124.638000000001,False,False,480.0,0.0496083675654722,40.06565656565657,thin,False,False,False,False,True,False
55873,55873,2016-07-13 01:40:00,736524.071203125,2016,Dry,7,13,1,13962.5,14982.5,-2174.638000000001,-1154.6380000000008,False,False,1020.0,0.1054177810766285,40.06565656565657,thin,False,False,False,False,True,True
55876,55876,2016-07-13 01:50:00,736524.0782523148,2016,Dry,7,13,1,8435.0,9050.0,-7702.138000000001,-7087.138000000001,False,False,615.0,0.0145877734248627,25.0,subvisual,True,False,False,False,True,False
55877,55877,2016-07-13 01:50:00,736524.0782523148,2016,Dry,7,13,1,13910.0,14367.5,-2227.138000000001,-1769.6380000000008,False,False,457.5,0.0108518802306905,25.0,subvisual,True,False,False,False,True,True
55880,55880,2016-07-13 02:00:00,736524.0849571759,2016,Dry,7,13,2,3507.5,3612.5,-12629.638,-12524.638,False,False,105.0,0.0036491695990437,22.903155263980004,subvisual,True,False,False,False,True,False
55881,55881,2016-07-13 02:00:00,736524.0849571759,2016,Dry,7,13,2,8315.0,9087.5,-7822.138000000001,-7049.638000000001,False,False,772.5,0.0268474620501078,22.903155263980004,subvisual,True,False,False,False,True,False
55882,55882,2016-07-13 02:00:00,736524.0849571759,2016,Dry,7,13,2,13902.5,14600.0,-2234.638000000001,-1537.1380000000008,False,False,697.5,0.0242409123365051,22.903155263980004,subvisual,True,False,False,False,True,True
55897,55897,2016-07-13 02:40:00,736524.1128136574,2016,Dry,7,13,2,3357.5,3597.5,-12779.638,-12539.638,False,False,240.0,0.0097152371542144,25.0,subvisual,True,False,False,False,True,False
55898,55898,2016-07-13 02:40:00,736524.1128136574,2016,Dry,7,13,2,13827.5,14622.5,-2309.638000000001,-1514.6380000000008,False,False,795.0,0.0321817230733352,25.0,thin,False,False,False,False,True,True
55905,55905,2016-07-13 03:00:00,736524.1267361111,2016,Dry,7,13,3,3357.5,3575.0,-12779.638,-12562.138,False,False,217.5,0.0213353925802087,19.98909090909091,subvisual,True,False,False,False,True,False
55906,55906,2016-07-13 03:00:00,736524.1267361111,2016,Dry,7,13,3,11675.0,12447.5,-4462.138000000001,-3689.638000000001,False,False,772.5,0.0757774288193622,19.98909090909091,thin,False,False,False,False,True,True
55907,55907,2016-07-13 03:00:00,736524.1267361111,2016,Dry,7,13,3,13625.0,14060.0,-2512.138000000001,-2077.138000000001,False,False,435.0,0.0426707851604175,19.98909090909091,thin,False,False,False,False,True,True
55908,55908,2016-07-13 03:05:00,736524.130085648,2016,Dry,7,13,3,3380.0,3612.5,-12757.138,-12524.638,False,False,232.5,0.0106616796116628,17.017272727272726,subvisual,True,False,False,False,True,False
55909,55909,2016-07-13 03:05:00,736524.130085648,2016,Dry,7,13,3,11540.0,12305.0,-4597.138000000001,-3832.138000000001,False,False,765.0,0.0350803651738583,17.017272727272726,thin,False,False,False,False,True,True
55910,55910,2016-07-13 03:05:00,736524.130085648,2016,Dry,7,13,3,13610.0,14067.5,-2527.138000000001,-2069.638000000001,False,False,457.5,0.0209794340745623,17.017272727272726,subvisual,True,False,False,False,True,True
55917,55917,2016-07-13 03:20:00,736524.1406626158,2016,Dry,7,13,3,3312.5,3575.0,-12824.638,-12562.138,False,False,262.5,0.0121647195435305,25.0,subvisual,True,False,False,False,True,False
55918,55918,2016-07-13 03:20:00,736524.1406626158,2016,Dry,7,13,3,10820.0,12312.5,-5317.138000000001,-3824.638000000001,False,False,1492.5,0.0691651196903594,25.0,thin,False,False,False,False,True,True
55919,55919,2016-07-13 03:20:00,736524.1406626158,2016,Dry,7,13,3,13715.0,14202.5,-2422.138000000001,-1934.6380000000008,False,False,487.5,0.0225916220094138,25.0,subvisual,True,False,False,False,True,True
55920,55920,2016-07-13 03:25:00,736524.1441857639,2016,Dry,7,13,3,10415.0,12312.5,-5722.138000000001,-3824.638000000001,False,False,1897.5,0.1468303284541811,41.576172685761726,thin,False,False,False,False,True,True
55921,55921,2016-07-13 03:25:00,736524.1441857639,2016,Dry,7,13,3,13737.5,14150.0,-2399.638000000001,-1987.1380000000008,False,False,412.5,0.0319196366204741,41.576172685761726,thin,False,False,False,False,True,True
55922,55922,2016-07-13 03:30:00,736524.1477193288,2016,Dry,7,13,3,10002.5,12372.5,-6134.638000000001,-3764.638000000001,False,False,2370.0,0.4161730619738926,30.66939393939394,opaque,False,False,False,False,True,True
55923,55923,2016-07-13 03:30:00,736524.1477193288,2016,Dry,7,13,3,13887.5,14187.5,-2249.638000000001,-1949.6380000000008,False,False,300.0,0.052680134427075,30.66939393939394,thin,False,False,False,False,True,True
55924,55924,2016-07-13 03:35:00,736524.1510699589,2016,Dry,7,13,3,10002.5,12335.0,-6134.638000000001,-3802.138000000001,False,False,2332.5,0.3798032783782721,34.833333333333336,opaque,False,False,False,False,True,True
55925,55925,2016-07-13 03:35:00,736524.1510699589,2016,Dry,7,13,3,13767.5,14187.5,-2369.638000000001,-1949.6380000000008,False,False,420.0,0.0683890147562162,34.833333333333336,thin,False,False,False,False,True,True
55926,55926,2016-07-13 03:40:00,736524.1544218751,2016,Dry,7,13,3,13767.5,14247.5,-2369.638000000001,-1889.6380000000008,False,False,480.0,0.0131745166619884,25.0,subvisual,True,False,False,False,True,True
55927,55927,2016-07-13 03:45:00,736524.1577687757,2016,Dry,7,13,3,13632.5,14217.5,-2504.638000000001,-1919.6380000000008,False,False,585.0,0.0406027657371885,22.67661227661228,thin,False,False,False,False,True,True
55928,55928,2016-07-13 03:50:00,736524.1614687499,2016,Dry,7,13,3,13520.0,14337.5,-2617.138000000001,-1799.6380000000008,False,False,817.5,0.0451059056802612,17.14330808080808,thin,False,False,False,False,True,True
55929,55929,2016-07-13 03:55:00,736524.1649895834,2016,Dry,7,13,3,13467.5,14337.5,-2669.638000000001,-1799.6380000000008,False,False,870.0,0.0557589307435185,14.94949494949495,thin,False,False,False,False,True,True
55930,55930,2016-07-13 04:00:00,736524.1684399802,2016,Dry,7,13,4,13407.5,14292.5,-2729.638000000001,-1844.6380000000008,False,False,885.0,0.1303928004047627,38.176920722375264,thin,False,False,False,False,True,True
55931,55931,2016-07-13 04:05:00,736524.1718627829,2016,Dry,7,13,4,13400.0,14255.0,-2737.138000000001,-1882.1380000000008,False,False,855.0,0.0715875672139973,20.91818181818182,thin,False,False,False,False,True,True
55932,55932,2016-07-13 04:10:00,736524.1752065972,2016,Dry,7,13,4,13385.0,14090.0,-2752.138000000001,-2047.1380000000008,False,False,705.0,0.1193054745366932,43.21859819569743,thin,False,False,False,False,True,True
